300 30000 50000
17 190 500 172
17 34 1 589
17 271 79 382
17 49 165 292
17 80 476 215
17 92 11 659
17 213 288 221
17 93 400 68
17 194 1 742
17 58 380 24
17 157 234 50
17 282 467 68
17 276 344 249
17 58 439 152
17 77 1 457
17 253 185 519
17 287 1 553
17 95 433 648
17 22 113 548
17 132 1 637
17 211 146 468
17 203 500 339
17 238 489 138
17 222 1 610
17 176 250 805
17 224 500 480
17 122 361 592
17 128 500 125
17 87 310 872
17 213 1 752
17 134 7 816
17 74 435 422
17 151 207 804
17 122 294 415
17 2 284 193
17 168 284 480
17 294 483 1
17 160 499 229
17 87 1 627
17 180 390 474
17 249 363 113
17 215 236 1000
17 10 135 157
17 115 78 516
17 207 266 794
17 124 360 218
17 18 176 141
17 90 113 416
17 100 389 732
17 137 1 682
17 59 102 1000
17 11 127 1000
17 166 330 483
17 124 449 195
17 209 183 972
17 193 1 579
17 96 308 734
17 113 27 480
17 144 86 559
17 276 1 850
17 217 100 803
17 173 116 193
17 30 495 177
17 282 1 785
17 180 500 217
17 101 476 384
17 215 64 657
17 268 48 983
17 231 177 992
17 114 96 396
18 19 7 853
18 231 250 16
18 107 55 558
18 12 345 37
18 73 410 353
18 98 445 479
18 191 246 588
18 66 1 513
18 214 225 558
18 53 205 1000
18 82 237 751
18 166 500 364
18 139 237 1000
18 152 266 161
18 84 268 423
18 157 452 558
18 108 354 460
18 180 130 201
18 237 89 983
18 219 156 531
18 248 279 88
18 90 243 162
18 201 79 411
18 254 500 152
18 270 393 716
18 127 335 346
18 291 1 703
18 157 359 295
18 284 345 236
18 155 69 283
18 176 260 690
18 170 402 337
18 176 500 332
18 98 329 491
18 238 353 103
18 198 489 589
18 25 430 421
18 23 144 425
18 58 252 601
18 263 148 184
18 46 129 217
18 54 460 238
18 121 500 381
18 296 251 253
18 211 182 182
18 257 75 779
18 275 254 715
18 89 30 1000
18 109 310 1
18 283 349 232
18 264 119 202
18 4 269 626
18 261 1 687
18 102 264 665
18 51 405 653
18 229 50 740
18 284 151 1000
18 281 40 412
18 296 120 741
18 275 21 912
18 89 120 366
18 268 189 918
18 152 65 1000
18 100 275 758
18 266 318 355
18 208 314 316
18 248 218 286
18 237 364 127
18 104 458 1
18 203 290 960
18 151 195 305
18 65 56 657
18 283 500 279
18 210 195 1000
18 16 1 552
18 215 280 637
18 290 1 779
18 94 1 728
18 149 358 1
18 259 500 401
18 235 93 1000
18 181 137 669
18 128 7 723
18 210 73 1000
18 134 134 1000
18 290 194 553
18 28 300 517
18 149 1 531
18 235 184 713
18 209 179 1000
18 257 32 462
18 222 500 341
18 285 106 858
18 259 142 472
18 232 94 402
18 152 177 1000
19 20 13 349
19 274 471 122
19 209 494 421
19 231 393 422
19 21 230 1000
19 39 241 1000
19 28 1 463
19 177 75 518
19 298 47 370
19 49 131 1000
19 144 449 1
19 253 390 1
19 106 296 18
19 73 462 1
19 89 164 858
19 54 352 596
19 37 322 742
19 178 180 787
19 16 500 289
19 100 109 937
19 167 187 910
19 148 193 56
19 8 144 784
19 136 201 964
19 216 173 942
19 287 500 353
19 265 500 332
19 89 198 904
19 164 1 588
19 177 64 684
19 23 276 824
19 251 445 290
19 15 379 754
19 32 209 1000
19 82 346 41
19 22 155 1000
19 298 174 991
19 225 1 618
19 114 250 422
19 11 340 1
19 227 191 595
19 60 1 475
19 287 386 1
19 112 74 1000
19 277 354 135
19 4 351 480
19 63 129 969
19 8 400 713
19 195 335 647
19 166 198 717
19 253 354 147
19 113 25 949
19 38 284 1000
19 246 354 1
19 63 119 1000
19 52 323 707
19 294 155 899
19 61 1 646
19 103 279 788
19 53 326 1
19 287 500 440
19 154 233 778
19 80 489 44
19 85 287 254
19 170 303 748
19 183 138 697
19 269 500 257
19 106 348 755
19 187 268 948
19 296 138 178
19 204 300 646
19 277 479 206
19 55 153 702
19 4 245 204
19 86 409 1
19 201 500 221
19 232 500 220
19 9 500 43
19 75 269 891
19 80 495 318
19 260 371 814
19 114 133 293
19 53 385 298
19 172 183 997
19 270 352 92
19 43 1 867
19 192 189 888
19 15 190 121
19 199 235 309
19 149 325 106
19 62 275 68
19 80 104 691
19 45 430 1
19 158 298 777
19 8 434 376
19 30 59 1000
19 106 433 487
19 112 356 157
19 5 374 394
19 144 476 432
19 115 371 56
19 89 56 558
19 141 171 1000
19 288 1 543
19 232 328 830
19 147 254 166
19 210 500 293
19 109 381 421
19 116 384 1
19 99 244 857
19 206 299 313
19 197 373 1
19 175 146 1000
20 21 8 431
20 251 60 611
20 265 1 468
20 131 376 559
20 153 1 708
20 58 1 512
20 214 107 1000
20 186 156 592
20 149 274 32
20 225 500 116
20 236 367 558
20 107 219 936
20 149 240 447
20 200 221 904
20 241 189 1000
20 190 379 702
20 236 237 436
20 133 164 408
20 83 365 1
20 10 251 113
20 161 70 523
20 145 281 21
20 197 500 291
20 193 244 1000
20 282 386 297
20 152 500 381
20 8 15 557
20 51 261 269
20 55 463 529
20 62 346 1
20 58 1 747
20 100 156 1000
20 71 439 478
20 284 71 901
20 55 224 1
20 81 1 766
20 66 195 888
20 183 500 229
20 3 222 860
20 238 15 709
20 33 402 1
20 39 438 144
20 150 1 691
20 201 380 508
20 192 119 595
20 128 110 758
20 72 50 438
20 108 118 714
20 95 214 311
20 233 1 686
20 103 151 533
20 168 237 353
20 70 47 384
20 60 408 401
20 192 256 194
20 86 379 192
20 68 500 519
20 253 65 424
20 146 288 641
20 58 396 801
20 252 246 1000
20 145 163 708
20 166 249 976
20 268 284 88
20 169 253 108
20 166 236 881
20 143 290 35
20 258 1 779
20 238 49 953
20 96 1 625
20 10 340 311
20 66 500 168
20 83 266 81
20 263 461 551
20 285 500 73
20 90 352 190
20 192 336 342
20 67 98 250
20 213 449 1
20 171 325 1
20 88 311 935
20 252 1 447
20 60 135 340
20 125 75 675
20 173 371 347
20 44 306 921
20 171 368 714
20 205 500 374
20 263 127 818
20 0 155 1000
20 13 272 666
20 263 1 509
20 58 424 595
20 243 500 377
20 65 1 519
20 38 247 857
20 120 171 655
20 211 191 353
20 210 194 924
20 77 196 47
20 10 404 283
20 192 317 102
20 53 1 839
20 17 60 894
20 15 119 500
20 282 113 1000
20 195 248 1
20 46 3 673
20 226 500 163
20 0 98 541
20 197 500 157
20 15 498 493
20 144 102 262
20 5 54 985
21 22 11 632
21 56 325 578
21 24 51 406
21 152 186 1000
21 136 500 102
21 191 321 940
21 81 1 658
21 3 351 27
21 279 341 1
21 110 366 90
21 162 500 435
21 115 163 462
21 266 500 310
21 234 482 503
21 268 251 221
21 39 96 632
21 152 1 597
21 163 430 406
21 120 134 471
21 231 350 822
21 217 232 1000
21 81 109 1000
21 16 315 303
21 149 44 745
21 95 312 161
21 50 1 588
21 12 334 920
21 158 20 571
21 79 69 286
21 115 224 455
21 222 437 1
21 23 323 586
21 202 172 914
21 157 135 772
21 287 1 964
21 90 27 806
21 192 1 853
21 187 345 1
21 235 311 1
21 284 142 346
21 298 195 495
21 227 49 926
21 184 194 615
21 194 218 551
21 158 216 801
21 280 1 572
21 128 399 187
21 232 115 1000
21 105 303 288
21 41 309 720
21 134 427 62
21 166 110 502
21 260 308 157
21 114 104 631
21 278 434 155
21 151 118 372
21 40 481 346
21 80 231 244
21 84 117 920
21 42 170 897
21 254 265 638
21 80 452 584
21 250 164 769
21 205 19 887
21 218 432 159
21 119 130 650
21 277 14 530
21 7 88 658
21 160 240 295
21 285 86 451
21 292 130 995
21 120 359 696
21 220 491 401
21 174 301 1
21 228 312 621
21 67 336 525
21 293 111 1000
21 125 500 445
21 198 99 885
21 61 1 649
21 238 38 996
21 245 1 763
21 85 487 566
21 147 268 1000
21 9 401 181
21 263 500 126
21 11 218 695
21 108 56 670
21 60 261 106
21 227 299 955
21 74 168 834
21 212 284 683
21 70 466 440
21 159 184 864
21 60 226 95
21 28 144 330
21 145 69 611
22 23 8 949
22 289 453 443
22 254 152 814
22 290 41 848
22 28 318 464
22 239 117 1000
22 65 433 1
22 155 285 936
22 245 295 228
22 128 341 1
22 153 155 814
22 171 127 692
22 156 278 878
22 242 48 313
22 121 221 17
22 115 164 1000
22 272 102 605
22 214 359 738
22 262 500 236
22 131 400 70
22 73 319 777
22 204 148 629
22 161 291 75
22 82 182 651
22 65 1 599
22 24 236 595
22 121 343 1
22 133 318 796
22 292 442 21
22 147 300 348
22 204 477 482
22 257 500 263
22 128 312 373
22 32 124 1000
22 36 500 360
22 233 214 1000
22 274 77 571
22 25 2 685
22 189 167 791
22 79 407 60
22 25 376 1
22 292 166 777
22 21 500 234
22 105 258 300
22 255 343 111
22 70 374 1
22 201 1 505
22 33 46 1000
22 163 414 290
22 78 1 868
22 244 111 268
22 63 287 1000
22 30 18 456
22 264 318 1
22 262 70 1000
22 193 131 291
22 164 177 371
22 93 191 43
22 77 288 527
22 179 104 463
22 196 332 667
22 162 264 420
22 194 216 748
22 228 75 429
22 2 1 898
22 59 14 418
22 209 84 357
22 55 72 864
22 168 311 904
22 63 476 57
22 189 48 431
22 139 172 175
22 244 359 1
22 91 320 487
22 167 500 288
22 41 173 140
22 75 500 460
22 57 336 157
22 68 1 738
22 61 1 804
22 116 427 315
22 10 384 203
22 265 387 305
22 241 141 794
22 177 1 448
22 122 242 688
22 168 468 620
22 260 500 444
22 158 229 273
22 166 146 480
22 45 270 277
22 256 500 345
22 145 172 294
22 130 234 523
22 133 1 707
22 79 211 440
22 217 450 505
22 104 500 220
22 72 51 529
22 287 314 286
22 39 253 6
22 277 301 268
22 124 461 314
23 24 11 533
23 197 163 398
23 78 314 1
23 296 180 675
23 198 126 918
23 203 484 1
23 160 423 525
23 31 164 784
23 174 386 1
23 244 373 1
23 64 485 292
23 36 145 549
23 44 175 384
23 57 287 822
23 146 168 674
23 12 457 504
23 41 500 400
23 134 33 794
23 40 449 256
23 19 133 278
23 288 365 1
23 18 273 706
23 295 310 884
23 21 407 632
23 73 1 594
23 121 148 554
23 115 430 1
23 155 79 995
23 15 232 576
23 282 481 573
23 124 500 181
23 75 50 984
23 261 224 520
23 155 500 193
23 64 256 459
23 0 390 1
23 93 167 759
23 262 169 677
23 102 309 911
23 212 500 205
23 153 251 269
23 183 241 417
23 114 471 282
23 10 169 594
23 231 420 575
23 118 197 899
23 91 184 1000
23 119 69 289
23 44 207 103
23 35 244 634
23 283 12 862
23 20 337 186
23 143 55 354
23 113 410 355
23 256 347 533
23 116 300 699
23 78 106 642
23 237 1 497
23 65 97 338
23 246 401 414
23 5 262 114
23 153 284 828
23 166 1 621
23 180 401 280
23 158 500 187
23 172 408 1
23 43 52 561
23 217 293 607
23 253 102 207
23 106 195 451
23 174 252 401
23 11 1 490
23 188 110 881
23 171 96 894
23 243 308 1
23 118 7 554
23 21 417 601
23 221 500 258
23 9 390 322
23 75 156 886
23 77 1 988
23 209 142 778
23 128 358 388
23 236 36 738
23 170 260 458
23 235 386 216
23 164 390 1
23 207 1 753
23 35 295 970
23 68 166 883
23 194 228 107
23 157 18 588
23 25 176 1000
23 93 500 189
23 231 338 641
23 143 384 656
23 267 152 539
23 192 455 339
23 156 269 1
23 240 258 905
23 126 33 649
23 52 1 749
23 122 422 45
23 234 86 756
23 5 234 973
23 35 115 268
23 274 149 640
24 25 10 441
24 206 187 445
24 99 479 231
24 254 331 1
24 105 245 831
24 99 470 1
24 67 42 997
24 56 369 45
24 173 252 1
24 188 220 313
24 180 219 498
24 245 216 1000
24 186 146 686
24 273 87 1000
24 152 165 776
24 248 436 506
24 54 278 1
24 206 416 481
24 100 1 744
24 88 263 1000
24 265 1 577
24 187 264 468
24 169 169 854
24 164 456 284
24 79 500 360
24 70 171 909
24 133 368 810
24 171 398 306
24 23 328 639
24 32 337 561
24 127 389 17
24 57 84 317
24 126 347 553
24 42 500 355
24 89 302 390
24 269 269 590
24 175 436 326
24 237 114 1000
24 218 1 689
24 65 378 277
24 28 37 548
24 60 117 610
24 62 93 960
24 217 273 82
24 92 500 131
24 206 293 996
24 97 232 57
24 283 134 221
24 39 142 478
24 90 130 1000
24 204 355 586
24 148 411 264
24 213 1 789
24 238 33 1000
24 95 500 298
24 89 90 396
24 250 365 6
24 55 304 1
24 250 326 1
24 75 1 671
24 37 292 347
24 230 153 582
24 85 253 345
24 112 111 1000
24 153 163 1000
24 243 454 276
24 296 500 283
24 118 458 512
24 3 86 536
24 221 191 552
24 4 394 12
24 2 103 1000
24 150 62 961
24 76 345 1
24 78 136 900
24 38 230 758
24 185 139 363
24 155 105 830
24 32 193 635
24 33 73 1000
24 80 31 1000
24 179 280 553
24 113 172 1000
24 170 500 205
24 247 309 314
24 42 162 1000
24 254 416 145
24 192 2 820
24 41 477 34
24 195 297 819
24 45 72 334
24 63 111 387
24 83 255 22
24 178 462 144
24 79 412 394
24 279 451 372
24 46 500 313
24 273 206 399
24 225 396 1
24 111 1 746
24 31 271 518
24 104 14 936
24 16 315 651
24 170 292 365
24 183 76 1000
24 43 345 7
24 169 396 622
24 289 253 904
24 28 1 875
24 238 300 732
24 34 151 1000
25 26 15 752
25 46 490 1
25 138 500 562
25 215 114 496
25 286 413 1
25 182 368 638
25 58 226 1000
25 121 500 119
25 189 359 1
25 291 254 533
25 48 450 57
25 144 445 553
25 38 456 111
25 142 1 743
25 96 91 287
25 278 311 1
25 18 389 284
25 180 99 930
25 179 142 1000
25 234 350 8
25 223 78 1000
25 217 484 463
25 281 1 862
25 11 13 878
25 132 378 756
25 143 1 652
25 132 137 191
25 173 336 885
25 265 111 561
25 131 4 700
25 82 313 919
25 67 120 510
25 10 225 439
25 69 171 143
25 83 284 486
25 140 100 204
25 89 371 1
25 165 455 338
25 213 26 594
25 230 450 328
25 282 418 417
25 59 500 135
25 53 245 18
25 155 373 213
25 227 1 740
25 238 500 188
25 0 262 698
25 13 500 74
25 100 269 342
25 228 84 800
25 292 106 270
25 46 460 241
25 107 248 1
25 182 81 699
25 272 459 528
25 122 333 290
25 166 309 84
25 181 148 650
25 226 175 559
25 207 262 827
25 159 293 198
25 201 350 617
25 294 467 568
25 90 405 364
25 150 239 426
25 187 259 168
25 4 119 790
25 65 179 757
25 209 259 534
25 41 500 442
25 238 121 561
25 277 171 1000
25 291 500 247
25 51 1 534
25 5 265 172
25 169 374 1
25 6 239 1000
25 151 163 877
25 143 272 882
25 201 319 789
25 69 468 646
25 7 93 1000
25 39 163 301
25 223 210 1000
25 5 327 583
25 73 500 144
25 171 339 484
25 271 265 504
25 37 356 155
25 73 213 16
25 243 358 1
25 146 26 923
25 192 199 47
26 27 5 20
26 180 386 213
26 219 19 556
26 209 324 822
26 161 405 40
26 95 362 1
26 282 303 1
26 259 1 816
26 21 1 761
26 286 283 880
26 276 245 448
26 249 397 251
26 158 110 401
26 108 50 877
26 8 1 647
26 176 1 695
26 46 427 178
26 249 89 965
26 195 487 35
26 223 102 733
26 92 79 848
26 172 171 705
26 78 161 502
26 107 208 526
26 106 78 1000
26 15 500 451
26 161 201 500
26 66 500 335
26 90 346 1
26 294 299 316
26 63 323 852
26 262 169 934
26 117 319 409
26 9 2 617
26 154 300 492
26 130 422 306
26 46 164 392
26 192 272 1
26 20 261 635
26 72 165 1000
26 146 25 1000
26 151 352 181
26 97 26 681
26 191 75 873
26 32 331 1
26 148 143 213
26 151 189 146
26 120 500 494
26 24 65 351
26 251 129 680
26 294 279 31
26 102 500 448
26 92 32 618
26 40 90 819
26 166 20 894
26 228 316 1
26 224 166 320
26 265 66 1000
26 108 255 151
26 27 500 306
26 188 164 573
26 231 294 1
26 53 276 947
26 121 333 85
26 246 425 549
26 233 292 549
26 254 200 354
26 199 244 564
26 123 186 233
26 250 54 914
26 155 52 813
26 267 377 157
26 76 408 751
26 64 239 1
26 134 219 978
26 144 473 562
26 217 204 282
26 185 11 698
26 253 462 75
26 165 408 690
26 187 406 361
26 204 418 573
26 258 210 84
26 45 500 255
26 68 320 415
26 124 277 757
26 242 500 182
26 221 83 1000
26 199 389 208
26 109 23 555
26 7 32 510
26 93 110 859
26 249 500 297
26 185 343 851
26 142 408 327
26 174 459 113
26 55 381 1
26 289 163 620
26 177 112 775
27 28 1 886
27 89 416 189
27 21 220 1
27 17 197 36
27 140 291 143
27 216 158 1000
27 136 169 548
27 70 228 563
27 192 185 889
27 271 56 558
27 66 219 107
27 125 6 544
27 38 370 89
27 92 218 1000
27 6 395 287
27 113 185 903
27 222 175 993
27 276 190 1000
27 293 1 550
27 240 425 33
27 291 322 572
27 117 357 460
27 127 241 125
27 292 290 1
27 57 318 1
27 0 103 1000
27 123 132 687
27 163 1 898
27 242 291 563
27 105 172 122
27 82 84 1000
27 284 349 49
27 109 190 984
27 52 8 392
27 1 404 588
27 81 199 1000
27 67 72 637
27 289 285 1
27 44 226 1000
27 277 87 729
27 141 333 1
27 155 1 715
27 5 148 1000
27 82 500 298
27 250 1 593
27 240 366 421
27 205 238 348
27 249 139 1000
27 195 401 317
27 268 286 494
27 269 92 813
27 272 395 601
27 250 104 950
27 145 1 685
27 171 192 361
27 257 500 296
27 266 65 446
27 22 205 604
27 127 91 668
27 123 500 217
27 236 386 501
27 233 288 1000
27 72 455 187
27 151 243 574
27 176 336 732
27 196 500 438
27 68 173 97
27 239 428 290
27 116 160 637
27 126 160 1000
27 99 322 539
27 274 500 319
27 66 343 1
27 283 421 1
27 147 239 211
27 234 312 78
27 285 1 893
27 165 500 504
27 252 182 337
27 46 223 1
27 270 109 777
27 83 500 141
27 137 53 403
27 57 148 753
27 218 309 42
27 112 400 92
27 230 151 121
27 172 415 613
27 227 30 886
27 216 500 258
27 34 441 552
27 228 295 463
27 215 321 381
27 63 500 375
27 266 36 721
27 276 114 558
27 135 395 312
27 106 133 1000
27 90 70 430
27 102 99 675
27 72 230 1000
27 170 45 1000
27 122 319 492
27 3 92 1000
27 66 51 1000
27 294 500 298
27 233 482 1
27 74 1 823
27 126 238 954
27 116 259 133
27 158 166 671
27 254 316 14
27 169 248 1000
27 147 1 567
27 35 424 1
27 178 154 297
27 4 223 833
27 288 65 947
27 288 62 486
27 93 483 510
28 29 11 643
28 222 153 244
28 74 334 35
28 257 191 473
28 39 179 749
28 84 314 403
28 211 36 989
28 264 111 961
28 279 353 1
28 252 264 764
28 155 289 531
28 153 4 432
28 85 85 580
28 214 190 367
28 233 73 722
28 246 500 468
28 105 326 242
28 123 412 1
28 184 137 181
28 154 398 422
28 109 244 1
28 185 449 1
28 121 282 717
28 20 392 243
28 43 1 693
28 252 238 153
28 271 21 398
28 208 361 777
28 204 416 61
28 60 50 835
28 9 198 40
28 39 229 869
28 25 429 375
28 204 417 331
28 118 450 60
28 146 412 520
28 209 344 471
28 169 60 329
28 53 367 1
28 150 156 990
28 293 10 792
28 4 14 645
28 287 378 1
28 21 500 486
28 16 340 163
28 149 20 879
28 76 141 430
28 122 1 885
28 245 304 611
28 143 137 1000
28 37 479 527
28 145 107 926
28 285 500 238
28 154 25 857
28 176 312 1
28 232 256 328
28 186 426 687
28 260 140 1000
28 174 217 515
28 86 232 625
28 36 280 974
28 72 225 294
28 271 238 680
28 67 437 484
28 270 401 200
28 230 490 603
28 189 202 1000
28 43 500 390
28 298 10 595
28 122 468 1
28 163 410 1
28 44 298 504
28 275 22 692
28 273 1 609
28 7 210 127
28 44 291 1
28 87 313 601
28 169 344 68
28 159 500 379
28 43 241 227
28 154 499 484
28 184 233 340
28 137 354 1
28 22 382 395
28 272 184 1000
28 230 500 267
28 114 145 1000
28 87 200 710
28 62 475 642
28 96 252 1
28 99 236 867
28 153 392 548
28 9 87 1000
28 92 397 1
28 26 285 1
28 152 500 514
28 38 86 679
28 12 369 65
28 71 233 234
28 61 106 676
28 192 462 614
28 69 398 339
28 243 123 188
29 30 2 33
29 149 156 226
29 10 372 1
29 261 1 502
29 210 57 928
29 31 195 99
29 28 405 105
29 175 147 547
29 27 21 453
29 213 332 755
29 134 307 147
29 237 354 365
29 296 230 295
29 30 361 41
29 252 271 892
29 193 127 915
29 218 168 277
29 262 1 762
29 133 176 273
29 230 130 537
29 62 500 84
29 284 379 692
29 90 307 440
29 105 415 450
29 1 500 488
29 231 33 716
29 106 294 805
29 4 138 582
29 135 199 177
29 285 402 55
29 238 398 112
29 88 44 474
29 282 1 615
29 285 241 240
29 193 323 545
29 174 500 149
29 22 225 1000
29 199 296 1
29 11 353 402
29 268 500 280
29 110 256 417
29 81 81 1000
29 162 151 1000
29 219 361 1
29 44 133 1000
29 1 206 79
29 169 118 703
29 163 447 1
29 59 99 939
29 75 425 173
29 167 437 1
29 155 362 1
29 194 58 854
29 138 474 623
29 20 139 465
29 227 169 1000
29 8 345 539
29 239 500 341
29 242 314 702
29 40 500 175
29 199 459 49
29 62 239 641
29 265 349 546
29 267 190 1000
29 233 134 1000
29 166 96 918
29 225 303 921
29 275 500 385
29 110 1 550
29 85 1 703
29 25 5 851
29 2 500 369
29 4 244 251
29 138 274 732
29 53 288 651
29 105 446 21
29 112 500 295
29 164 303 956
29 159 1 903
29 288 223 224
29 194 100 603
29 96 1 528
29 118 202 469
29 219 356 353
29 298 215 745
29 21 477 598
29 177 500 332
29 203 287 991
29 33 160 868
29 260 264 537
29 287 364 1
29 264 218 1000
29 60 1 584
29 105 184 598
29 154 381 679
29 284 409 124
29 75 354 587
30 31 7 22
30 96 252 1
30 129 435 293
30 295 129 903
30 82 344 1
30 2 242 967
30 177 209 38
30 178 82 497
30 156 318 884
30 81 284 436
30 191 75 1000
30 3 378 584
30 226 172 121
30 115 173 598
30 192 430 15
30 236 445 1
30 53 67 763
30 273 500 441
30 44 1 552
30 180 139 814
30 101 312 698
30 132 97 518
30 204 500 246
30 196 52 504
30 8 242 984
30 288 101 932
30 110 330 1
30 176 251 993
30 235 456 209
30 191 154 284
30 111 402 1
30 146 420 138
30 137 112 438
30 275 352 893
30 66 443 349
30 146 136 932
30 159 123 672
30 146 287 790
30 86 260 544
30 121 166 988
30 154 348 689
30 136 124 513
30 19 469 357
30 95 285 1
30 177 428 282
30 169 402 24
30 245 309 204
30 202 382 1
30 39 179 386
30 224 171 996
30 40 191 1000
30 291 86 1000
30 178 153 340
30 50 117 508
30 36 421 1
30 157 83 582
30 174 36 1000
30 86 118 1000
30 132 475 440
30 54 271 624
30 110 196 928
30 244 12 752
30 15 58 721
30 12 140 1000
30 8 43 615
30 68 115 594
30 1 104 434
30 255 499 284
30 293 337 1
30 44 198 34
30 293 360 1
30 111 106 1000
30 265 1 583
30 136 116 767
30 285 147 292
30 282 325 1
30 24 484 180
30 287 344 55
30 46 1 778
30 102 184 974
30 135 37 897
30 286 478 469
30 72 270 1
30 278 313 527
30 253 51 567
30 135 1 874
30 203 229 270
30 109 313 625
30 231 421 318
30 255 454 449
30 117 319 931
30 4 489 226
30 154 178 511
30 283 370 114
30 83 153 1000
30 110 265 330
30 58 375 139
30 20 500 313
30 293 315 184
30 147 126 699
30 123 315 920
30 172 386 720
30 173 396 72
31 32 8 240
31 217 141 664
31 230 70 701
31 270 144 348
31 165 70 326
31 195 47 973
31 271 371 231
31 132 325 361
31 235 150 562
31 135 452 477
31 250 174 958
31 200 64 1000
31 241 64 950
31 153 300 211
31 139 135 1000
31 263 340 129
31 223 314 23
31 114 342 19
31 261 230 54
31 83 312 966
31 231 119 180
31 150 172 138
31 294 500 349
31 86 186 681
31 185 500 412
31 144 14 740
31 132 134 431
31 247 23 488
31 29 381 1
31 230 401 76
31 124 207 489
31 215 395 51
31 219 369 67
31 86 302 253
31 251 353 341
31 126 386 145
31 137 89 996
31 22 500 483
31 78 500 340
31 213 500 552
31 132 181 382
31 238 139 939
31 215 364 1
31 288 200 177
31 107 1 603
31 121 351 321
31 64 466 25
31 174 190 1000
31 68 493 435
31 256 346 1
31 207 226 689
31 73 249 568
31 94 466 515
31 24 150 713
31 207 480 422
31 253 340 715
31 189 219 731
31 297 150 600
31 178 231 627
31 147 75 1000
31 62 500 266
31 4 74 269
31 219 256 458
31 6 1 735
31 12 199 787
31 186 141 623
31 36 433 8
31 215 212 544
31 22 70 461
31 106 289 753
31 99 321 887
31 272 73 464
31 244 132 670
31 101 135 1000
31 200 325 574
31 248 487 20
31 241 38 407
31 202 1 696
31 169 500 299
31 276 234 1
31 198 181 628
31 169 246 754
31 229 391 140
